gene,name,p_val,p_val_adj,pct_1,pct_2,pct_diff,avg_log2FC,clusterName,celltype_id,species,tissue,dataset
Os06g0253100,LOC_Os06g14240,0.0,0.0,0.325,0.199,0.126,0.613100975364338,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os12g0248600,LOC_Os12g14540,0.0,0.0,0.376,0.196,0.18,0.611851726653274,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os02g0181900,ClpB-m,0.0,0.0,0.41,0.234,0.176,0.609783690375228,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os08g0112300,LOC_Os08g02030,0.0,0.0,0.283,0.103,0.18,0.609087991482524,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os12g0560300,OsARL1f,0.0,0.0,0.716,0.56,0.156,0.607011236933932,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os03g0582200,LOC_Os03g38590,0.0,0.0,0.564,0.381,0.183,0.606460213354124,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os06g0712200,LOC_Os06g49780,0.0,0.0,0.673,0.56,0.113,0.600955354082158,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os06g0693700,OsSIDP366,0.0,0.0,0.517,0.314,0.203,0.598045182107997,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os07g0150100,OsOSCA3.1,0.0,0.0,0.614,0.431,0.183,0.596499245778706,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os09g0425900,OsSAP,0.0,0.0,0.713,0.54,0.173,0.595161346510537,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os03g0764600,LOC_Os03g55590,0.0,0.0,0.542,0.352,0.19,0.594836448200652,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os01g0934400,Os01g0934400,0.0,0.0,0.635,0.476,0.159,0.589008705786446,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os01g0135700,OsCML16,0.0,0.0,0.731,0.63,0.101,0.584949842912444,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os02g0702100,LOC_Os02g47370,0.0,0.0,0.87,0.784,0.086,0.583432161417271,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os05g0468800,LOC_Os05g39250,0.0,0.0,0.33,0.177,0.153,0.58237868381128,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os05g0120200,OsABCG11,0.0,0.0,0.29,0.156,0.134,0.580505167685672,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os03g0276500,OsHsp71.1,0.0,0.0,0.955,0.931,0.0239999999999999,0.575728625076195,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os09g0309500,LOC_Os09g13920,0.0,0.0,0.618,0.477,0.141,0.568828453441844,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os04g0583200,LOC_Os04g49370,0.0,0.0,0.743,0.622,0.121,0.564558138983882,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os06g0716100,LOC_Os06g50230,0.0,0.0,0.496,0.353,0.143,0.564341673807341,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os09g0412300,LOC_Os09g24580,0.0,0.0,0.416,0.275,0.141,0.562927146971864,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os02g0748300,OsFbox109,0.0,0.0,0.678,0.57,0.108,0.560568608132791,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os04g0385900,LOC_Os04g31630,0.0,0.0,0.296,0.152,0.144,0.55807093428438,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os02g0455400,LOC_Os02g25780,0.0,0.0,0.675,0.53,0.145,0.55787477231207,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os03g0439000,LOC_Os03g32420,0.0,0.0,0.47,0.329,0.141,0.556495539039511,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os10g0444700,PT8,0.0,0.0,0.795,0.678,0.117,0.555552741694239,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os01g0908200,OsBT,0.0,0.0,0.567,0.42,0.147,0.553995883406418,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os04g0423400,Os04g0423400,0.0,0.0,0.341,0.2,0.141,0.553336086128027,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os11g0582100,LOC_Os11g37230,0.0,0.0,0.509,0.339,0.17,0.551001197566548,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os08g0205800,LOC_Os08g10500,0.0,0.0,0.988,0.971,0.017,0.542475553319886,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os01g0213400,OsRFPH2-8,0.0,0.0,0.523,0.337,0.186,0.542422669675377,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os02g0129700,LOC_Os02g03700,0.0,0.0,0.61,0.442,0.168,0.541937284821466,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os05g0543700,OsDjC51,0.0,0.0,0.717,0.625,0.092,0.540066086277902,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os08g0158600,LOC_Os08g06210,0.0,0.0,0.477,0.334,0.143,0.538784050586407,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os01g0373700,Os01g0373700,0.0,0.0,0.269,0.134,0.135,0.538038528079526,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os10g0553300,OsTPP2,0.0,0.0,0.328,0.191,0.137,0.537488376235209,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os05g0534800,LOC_Os05g45840,0.0,0.0,0.564,0.386,0.178,0.536941214327376,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
LNC_Os05g62515,LNC_Os05g62515,0.0,0.0,0.308,0.146,0.162,0.533157078221383,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os02g0777800,OsRLCK86,0.0,0.0,0.677,0.543,0.134,0.531332610489201,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os11g0226966,LOC_Os11g11970,0.0,0.0,0.61,0.456,0.154,0.527862140308212,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os04g0673300,RR6,0.0,0.0,0.493,0.32,0.173,0.522857758223776,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os12g0478200,OsABA45,0.0,0.0,0.885,0.844,0.041,0.521394846314814,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os12g0437800,Sci1,0.0,0.0,0.854,0.733,0.121,0.520415522625804,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os02g0653800,OsRab1C3,0.0,0.0,0.865,0.841,0.024,0.518534585356336,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os01g0124650,RBBI2-3,0.0,0.0,0.694,0.548,0.146,0.517531618809127,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os01g0118700,LOC_Os01g02920,0.0,0.0,0.542,0.345,0.197,0.5161308351051,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os07g0510800,LOC_Os07g32650,0.0,0.0,0.38,0.198,0.182,0.515939951130299,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os04g0497000,OsNADPH1,0.0,0.0,0.952,0.922,0.0299999999999999,0.513459645736894,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os03g0720300,GDCi,0.0,0.0,0.72,0.564,0.156,0.511372719100441,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os07g0602000,Os07g0602000,0.0,0.0,0.313,0.137,0.176,0.501064903439106,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os04g0615200,LOC_Os04g52504,0.0,0.0,0.961,0.902,0.0589999999999999,0.50041744391799,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os02g0670900,OsANT3,0.0,0.0,0.366,0.225,0.141,0.500050380079917,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os03g0381300,LOC_Os03g26460,5.05153743263945e-308,2.8653835779160802e-303,0.594,0.483,0.111,0.550565566202563,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os03g0784900,LOC_Os03g57140,1.5567515107470799e-304,8.83036159441065e-300,0.722,0.65,0.072,0.50727375589011,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os08g0495800,Osh69,3.5592265970220097e-304,2.01890010262879e-299,0.203,0.101,0.102,0.626689277114981,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os05g0119200,Os05g0119200,2.8366362711342096e-298,1.60902519207546e-293,0.766,0.661,0.105,0.587297323271868,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os01g0791033,Os01g0791033,7.90113125033002e-296,4.48175867912469e-291,0.809,0.744,0.0650000000000001,1.21156976942722,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os11g0141400,LOC_Os11g04560,2.82942154194046e-283,1.60493278123489e-278,0.658,0.558,0.1,0.648969566504311,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os10g0456800,DCA1,9.171337101701431e-281,5.2022575441981e-276,0.762,0.666,0.096,0.502550668751419,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os08g0135900,Os08g0135900,3.14632644329733e-278,1.7846907484315499e-273,0.604,0.501,0.103,0.688157461805365,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os02g0634500,OsCLP3,1.04449918204598e-276,5.92471271031944e-272,0.554,0.466,0.088,0.809792171260319,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
LNC_Os06g30025,LNC_Os06g30025,2.20112927921458e-274,1.2485465610488901e-269,0.519,0.418,0.101,0.884899907594778,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os01g0766300,LOC_Os01g56080,1.1937509330862399e-273,6.7713134177451e-269,0.553,0.427,0.126,0.557308682173621,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os02g0139100,LOC_Os02g04650,6.497814829408819e-265,3.68575550568557e-260,0.62,0.538,0.082,0.501510447198635,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os01g0934100,LOC_Os01g70790,1.0589244485373901e-260,6.006537149438619e-256,0.925,0.913,0.012,0.504022045911786,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os05g0149400,ACO5,5.46928099947376e-259,3.1023402613315e-254,0.252,0.147,0.105,0.648078913402568,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os07g0622200,OsDAHP1,6.36808950303269e-258,3.61217140880523e-253,0.759,0.712,0.047,0.746832932078108,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os07g0507000,OsPP2C62,1.0868504486221599e-255,6.16494179971947e-251,0.569,0.451,0.118,0.523305655821531,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os05g0591900,LOC_Os05g51420,1.92807542746599e-254,1.09366222472153e-249,0.404,0.29,0.114,0.552158842792365,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os04g0121800,LOC_Os04g03164,5.61361852760668e-254,3.18421283741434e-249,0.315,0.195,0.12,0.564172128602028,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os09g0512900,LOC_Os09g33800,2.2676909468892598e-251,1.286302335804e-246,0.633,0.547,0.086,0.552633302915504,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os04g0482300,LOC_Os04g40630,1.67318841014727e-249,9.490826618878371e-245,0.549,0.42,0.129,0.511170648855444,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os02g0749300,OsSK1,2.7401952440088e-249,1.55432094825911e-244,0.646,0.553,0.093,0.601036573004603,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os01g0326300,Os01g0326300,1.98744837105655e-248,1.1273403395144099e-243,0.236,0.136,0.1,0.667584663502972,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
LOC_Os01g58020,LOC_Os01g58020,7.19321951675584e-247,4.08020990648941e-242,0.543,0.442,0.101,0.846470267826015,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os09g0526500,LOC_Os09g35780,5.336108006888409e-246,3.02680054474731e-241,0.371,0.255,0.116,0.735252592511548,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os03g0302800,LOC_Os03g19070,7.434826680303449e-244,4.21725673786852e-239,0.236,0.136,0.1,0.650469121114794,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os03g0796000,SI2,1.13910936389318e-234,6.461370044811259e-230,0.308,0.203,0.105,0.641141421774974,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os12g0114000,LOC_Os12g02240,1.1052028702876199e-228,6.26904224113244e-224,0.572,0.461,0.111,0.623736651568769,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os01g0760000,LOC_Os01g55510,1.9421940506749698e-221,1.1016707313643599e-216,0.592,0.491,0.101,0.699127020959695,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os03g0307000,LOC_Os03g19400,6.44662507554035e-218,3.6567191415987496e-213,0.744,0.686,0.0579999999999999,0.550186716617294,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os02g0582800,LOC_Os02g37180,8.256534559476701e-215,4.6833540981719703e-210,0.389,0.288,0.101,0.974367949045623,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os03g0316200,OsGolS1,3.2467177132237797e-213,1.8416356884719298e-208,0.519,0.404,0.115,0.533961497344456,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os02g0129800,LOC_Os02g03710,1.29772655556467e-208,7.36109434112948e-204,0.238,0.146,0.092,0.756299435815692,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os10g0552300,OsHyPRP17,3.97628202727496e-206,2.2554664543311702e-201,0.486,0.369,0.117,0.662700565157006,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os11g0149200,LOC_Os11g05170,1.2370925594739501e-203,7.01716012510408e-199,0.369,0.266,0.103,0.585470837489975,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os04g0606200,LOC_Os04g51680,5.85569163577987e-194,3.3215239665634202e-189,0.449,0.343,0.106,0.557728431905866,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os09g0434200,OsDSG1,3.80013409613858e-184,2.1555500633526897e-179,0.61,0.53,0.08,0.547508498720814,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os04g0471300,LOC_Os04g39540,2.02872814546079e-172,1.15075546594972e-167,0.233,0.148,0.085,0.560078555217389,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os02g0115900,OsBiP1,1.8506144193290203e-167,1.0497240170759999e-162,0.518,0.429,0.089,0.872922786070166,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os11g0114300,LOC_Os11g02290,2.80548546093007e-156,1.59135551800336e-151,0.505,0.416,0.089,0.59804472802095,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os06g0586000,LOC_Os06g38660,6.83139816262177e-153,3.87497397978395e-148,0.417,0.322,0.095,0.564715517735419,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
LNC_Os02g23210,LNC_Os02g23210,1.67332237855714e-149,9.49158652788965e-145,0.772,0.721,0.051,0.658698946444414,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
LOC_Os10g21230,LOC_Os10g21230,2.81657179056133e-146,1.5976440167600998e-141,0.899,0.883,0.016,0.534606993256483,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os10g0418100,ACA8,1.51141107246706e-144,8.573177026354889e-140,0.341,0.261,0.08,0.884282225534037,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os04g0659300,OsRMC,3.12684934168114e-144,1.77364275208179e-139,0.529,0.448,0.081,0.916281217047141,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os07g0106200,OsMST3,1.06975750920934e-141,6.0679855194881295e-137,0.592,0.519,0.073,0.970307864977615,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os03g0159900,LOC_Os03g06390,2.6076901695332e-137,1.4791600948643202e-132,0.514,0.429,0.085,0.508269599986993,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os05g0119100,LOC_Os05g02760,9.91971592990477e-135,5.62676046691988e-130,0.547,0.471,0.0760000000000001,0.786608080402416,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os11g0506800,OsBAG5,1.9806500975692498e-124,1.12348415484421e-119,0.561,0.499,0.0620000000000001,0.51395567277562,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os05g0355400,UspA,1.99887478302578e-115,1.1338217431757101e-110,0.273,0.197,0.076,0.80354423206888,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os09g0552600,LOC_Os09g37976,2.51060338076267e-113,1.42408955567001e-108,0.393,0.312,0.081,0.558820352997395,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os01g0757500,LOC_Os01g55270,1.55271234487511e-112,8.80745023383511e-108,0.423,0.36,0.063,0.50619702847349,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os03g0323600,OsDjC29,1.53052664953864e-101,8.68160631417802e-97,0.434,0.362,0.072,0.595496761776809,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
LOC_Os10g38206,LOC_Os10g38206,7.164080814242999e-85,4.06368156026306e-80,0.646,0.601,0.045,0.687362914081647,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os12g0555200,RPR10b,2.99844225399457e-68,1.70080639973334e-63,0.445,0.385,0.06,0.55414123724371,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os02g0756800,LOC_Os02g52010,1.37191877889569e-63,7.78193488953003e-59,0.506,0.466,0.04,0.625378943204596,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os04g0639000,LOC_Os04g54610,3.57146040634475e-46,2.02583948629093e-41,0.567,0.53,0.0369999999999999,0.51509844135178,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os04g0688100,prx59,1.89753210412389e-28,1.07633713542219e-23,0.314,0.283,0.031,0.662999856810941,Parenchyma,oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421,oryza_sativa,Root;Leaf,CRA004082
Os01g0186900,LOC_Os01g09220,0.0,0.0,0.93,0.767,0.163,2.00245423427723,Vascular tissue,oryza_sativa->PO:0009005;PO:0009025->PO:0009015,oryza_sativa,Root;Leaf,CRA004082
Os11g0454300,Rab16A,0.0,0.0,0.523,0.17,0.353,1.74655254069299,Vascular tissue,oryza_sativa->PO:0009005;PO:0009025->PO:0009015,oryza_sativa,Root;Leaf,CRA004082
Os05g0550600,OsLTP2.5,0.0,0.0,0.234,0.02,0.214,1.69125287244245,Vascular tissue,oryza_sativa->PO:0009005;PO:0009025->PO:0009015,oryza_sativa,Root;Leaf,CRA004082
Os07g0418500,OsCYP709C9,0.0,0.0,0.843,0.697,0.146,1.61171020591856,Vascular tissue,oryza_sativa->PO:0009005;PO:0009025->PO:0009015,oryza_sativa,Root;Leaf,CRA004082
Os01g0609300,OsPDR9,0.0,0.0,0.878,0.767,0.111,1.50202379852762,Vascular tissue,oryza_sativa->PO:0009005;PO:0009025->PO:0009015,oryza_sativa,Root;Leaf,CRA004082
Os07g0162400,OsCDAP1,0.0,0.0,0.915,0.815,0.1,1.48794807561973,Vascular tissue,oryza_sativa->PO:0009005;PO:0009025->PO:0009015,oryza_sativa,Root;Leaf,CRA004082
LOC_Os01g57968,LOC_Os01g57968,0.0,0.0,0.99,0.962,0.028,1.40004900628158,Vascular tissue,oryza_sativa->PO:0009005;PO:0009025->PO:0009015,oryza_sativa,Root;Leaf,CRA004082
Os07g0225300,OsNAC3,0.0,0.0,0.694,0.502,0.192,1.3984742658544,Vascular tissue,oryza_sativa->PO:0009005;PO:0009025->PO:0009015,oryza_sativa,Root;Leaf,CRA004082
Os06g0696400,OsXTH11,0.0,0.0,0.564,0.351,0.213,1.39429350076193,Vascular tissue,oryza_sativa->PO:0009005;PO:0009025->PO:0009015,oryza_sativa,Root;Leaf,CRA004082
LNC_Os01g56885,LNC_Os01g56885,0.0,0.0,0.9,0.806,0.094,1.38987368721946,Vascular tissue,oryza_sativa->PO:0009005;PO:0009025->PO:0009015,oryza_sativa,Root;Leaf,CRA004082
